SKU,Scanned_OH_Count,Description,DRS Cost
S002470806,0,MB Pants/26waist,3.9
S002470821,0,WA Shorts,1.5
S002470863,0,WD Dress Short,4.2
S002470871,0,WD Dress Short,2.45
S002470883,0,Sports Bra,1.5
S002470894,0,WD Dress Long,7.2
S002470913,0,WB Denim,4.8
S002470917,0,Sports Bra,2.1
S002470970,0,WT Long Sleeve,3
S002470972,0,WT Long Sleeve,3
S002471031,0,WA Pants/offlineLegging,3
S002471093,0,MB Shorts,3.9
S002471100,0,WD Dress Long,2.4
S002471104,0,WB Denim,3.9
S002471108,0,WD Dress Long,3
S002471115,0,WB S/S BodySuit,3.57
S002471182,0,WT Long Sleeve,3
S002471198,0,WB Pants,5.95
S002471248,0,WT T-Shirt L/S,1.8
S002471277,0,WD Dress Long,5.6
S002471279,0,WD Dress Short,5.6
S002471310,0,WB Black,3
S002471324,0,WB Pants,5.95
S002471331,0,WB Pants,4.5
S002471333,0,WT T-Shirt L/S,1.8
S002471335,0,WB Pants,3.9
S002471349,0,WT LW Sweater,4.55
S002471365,0,Jewelry-fairy set,2
S002471370,0,WB Skirt Short,3.3
S002471371,0,WT T-Shirt L/S,2.4
S002471374,0,WD Dress Short,1.8
S002471380,0,WB Skirt Short,2.6
S002471390,0,WT T-Shirt,1.8
S002471403,0,WT T-Shirt L/S,2.1
S002471432,0,WB Skirt Short,2.6
S002471443,0,W Athletic Shoe,13.3
S002471455,0,Jewelry,0.8
S002471473,0,WD Dress Long,4.67
S002471502,0,WT T-Shirt L/S,1.33
S002471538,0,WA Pants,1.8
S002471574,0,Jewelry/bigbracelet,1.5
S002471584,0,MA Tank,9.6
S002471587,0,MB Pants,4.88
S002471601,0,WD Dress Short,3.96
S002471651,0,WT Long Sleeve,2.4
S002471665,0,WD Dress Long,4.55
S002471720,0,WT Long Sleeve/kaktus,2.4
S002471723,0,MA Shorts,2.7
S002471739,0,WD Dress Long,4.55
S002471751,0,WB Shorts,4.55
S002471800,0,MT T-Shirt,1.07
S002471857,0,WD Dress Short,1.8
S002471867,0,WT Long Sleeve,3
S002471885,0,W Casual Shoe,3.5
S002471896,0,WT Tank,2.4
S002471900,0,WA Pants,4.2
S002471921,0,MB Shorts,1.87
S002471936,0,MT T-Shirt/disturbed,1.8
S002471945,0,WD Dress Long/white,2.4
S002471951,0,WD Dress Short/prettyangel,2.4
S002471953,0,WT Long Sleeve,1.8
S002471954,0,WT Long Sleeve,1.8
S002471993,0,WD Dress Long,5.6
S002472052,0,W Dress Shoe Syn,3.33
S002472097,0,WD Dress Long,3
S002472127,0,WD Dress Long,3.9
S002472145,0,WT LW Sweatshirt,1.8
S002472152,0,WT Long Sleeve,3.9
S002472157,0,WB Skirt Short,1.3
S002472176,0,WD Dress Long,4.55
S002472254,0,Purse Large / big brown,1.5
S002472270,0,MA Pants,5.2
S002472378,0,WB Skirt Short / sincerely jules,1.5
S002472380,0,WT T-Shirt L/S,2.1
S002472436,0,WB Denim,2.7
S002472470,0,WT Long Sleeve,3.9
S002472474,0,WT Long Sleeve,2.4
S002472485,0,M Athletic Shoe/AQ8979-002,15.2
S002472505,0,Hat,1.6
S002472527,0,WA Tank,2.4
S002472530,0,WD Dress Long,4.67
S002472532,0,WT Tank,1.3
S002472533,0,WD Dress Long,2.4
S002472548,0,WD Dress Long / Donna Ricco,2.4
S002472559,0,WA Shorts,3
S002472562,0,WB Skirt Short,2.6
S002472571,0,WT Long Sleeve,3
S002472588,0,WA Shorts,3
S002472629,0,WD Dress Short,3.96
S002472631,0,WD Dress Long,6.4
S002472640,0,WD Dress Long,6.4
S002472641,0,WD Dress Long,4.67
S002472646,0,WB Skirt Short,2.45
S002472647,0,WT Long Sleeve,2.4
S002472648,0,WT Long Sleeve,3.6
S002472731,0,W Sandals Flips,6.08
S002472748,0,WT LW Sweatshirt,5.2
S002472757,0,WA Shorts,2.7
S002472793,0,WB Pants,4.5
S002472795,0,WB Skirt Short,3.25
S002472806,0,Sports Bra,3.6
S002472891,0,MT T-Shirt / Red River,1.33
S002472914,0,WA Skirt,1.2
S002472946,0,WB Skirt Short,3.25
S002472949,0,WD Dress Long,6.4
S002472950,0,WD Dress Long,6.4
S002472952,0,WD Dress Long,4.67
S002472969,0,WD Dress Short,4.62
S002472971,0,Bracelet,0.9
S002473011,0,WT Tank,1.3
S002473015,0,WB Skirt Short,2.6
S002473020,0,WT LW Sweatshirt,3
S002473030,0,WT T-Shirt,2.1
S002473038,0,WB Pants,3.9
S002473044,0,WT T-Shirt L/S,2.4
S002473060,0,WB Pants,3.9
S002473063,0,WB Pants,3.9
S002473064,0,WB Pants,3.9
S002473066,0,Jewelry,0.8
S002473067,0,Jewelry,0.8
S002473071,0,Jewelry,0.8
S002473093,0,Purse Large,24
S002473096,0,WB Pants,2.7
S002473104,0,WD Jumpsuit,3
S002473110,0,WB Pants,2.7
S002473123,0,MB Pants,4.5
S002473143,0,MA Shorts,3.6
S002473157,0,W Boots Syn/billini,4.9
S002473168,0,WA Shorts,3
S002473173,0,WB Skirt Short,3.3
S002473196,0,WB Pants,3.9
S002473205,0,WT LW Sweatshirt,3.9
S002473212,0,MB Pants,3.3
S002473214,0,MA Pants,4.2
S002473234,0,WB Denim,4.55
S002473244,0,WB Shorts  / 2pc,2.4
S002473246,0,WB Shorts  / 2pc,2.4
S002473260,0,WD Dress Long,3
S002473301,0,WA Pants,3
S002473302,0,WB Pants/greencargos,3.9
S002473332,0,WD Dress Short,4.2
S002473350,0,WA Shorts,10
S002473369,0,Jewelry (bracelet),0.6
S002473373,0,Jewelry,0.4
S002473375,0,Jewelry,0.4
S002473378,0,Jewelry,0.4
S002473379,0,Jewelry,0.4
S002473405,0,WT LW Sweatshirt,3.6
S002473408,0,WT LW Sweatshirt,2.4
S002473414,0,Purse Large,4.2
S002473418,0,WB Skirt Short,3
S002473420,0,WB Pants,2.7
S002473432,0,M Athletic Shoe,17.1
S002473486,0,WD Dress Long,4.67
S002473506,0,WB Pants,3.9
S002473543,0,MA Short Sleeve,2.1
S002473553,0,WB Pants,3.3
S002473554,0,WB Pants,3.9
S002473568,0,WB Pants,3.9
S002473600,0,WB Pants,3.9
S002473620,0,WB Pants,3.3
S002473625,0,WT LW Sweatshirt,5.2
S002473628,0,WB Denim,3.9
S002473642,0,WT Long Sleeve,3
S002473644,0,WT Long Sleeve,3
S002473645,0,WB Pants,3.3
S002473650,0,WA Pants,4.2
S002473654,0,WT Long Sleeve,2.4
S002473655,0,WT Long Sleeve,3
S002473671,0,WB Pants,2.7
S002473672,0,WB Pants,2.7
S002473682,0,WT Long Sleeve,1.5
S002473698,0,WB S/S BodySuit,4.22
S002473728,0,WD Dress Long,3
S002473736,0,WT Long Sleeve,2.4
S002473738,0,WT Long Sleeve,2.4
S002473740,0,WD Dress Short,4.2
S002473742,0,WT Long Sleeve,3
S002473750,0,WA Pants,9.5
S002473753,0,WA Shorts,8.8
S002473761,0,WB Pants,2.7
S002473764,0,WD Dress Long,3
S002473789,0,MO Light / ChoiceApparel,3
S002473799,0,WT LW Sweatshirt,5.2
S002473810,0,WT Long Sleeve,2.4
S002473811,0,WT T-Shirt L/S / stripes,1.33
S002473816,0,WB S/S BodySuit,2.7
S002473818,0,WT Long Sleeve,2.4
S002473820,0,WB Pants,4.5
S002473831,0,WD Dress Long,3
S002473837,0,WT Long Sleeve,3
S002473880,0,WB F/W BodySuit,3
S002473889,0,WT Long Sleeve,2.4
S002473897,0,WT Long Sleeve,3.6
S002473900,0,WB Pants,4.5
S002473908,0,WA Tank,2.4
S002473921,0,WB Pants,3.9
S002473926,0,1 3 Pair Socks / Pink&Green,0.9
S002473938,0,WB Pants,4.5
S002473960,0,WT LW Sweatshirt,3
S002473964,0,WT LW Sweatshirt / Cowboys,2.4
S002473965,0,WT LW Sweatshirt,5.2
S002474011,0,WT LW Sweatshirt,2.4
S002474083,0,robe,2.45
S002474108,0,WB Shorts,3
S002474115,0,WA Shorts,2.97
S002474124,0,WT Long Sleeve,3
S002474125,0,WT T-Shirt,1.8
S002474135,0,WT T-Shirt,3.25
S002474143,0,WT LW Sweatshirt,3.6
S002474162,0,W Athletic Shoe / Black,9.5
S002474165,0,WA Jacket,6.5
S002474198,0,WB Skirt Short,3.3
S002474203,0,WA Long Sleeve / FLX,2.1
S002474219,0,WD Dress Long,6.4
S002474220,0,WD Dress Long,4.67
S002474252,0,WT LW Sweater,2.4
S002474260,0,WT Long Sleeve,2.4
S002474264,0,Purse Large,4.2
S002474292,0,MA Short Sleeve,3
S002474297,0,WT T-Shirt,1.2
S002474327,0,W Sandals Syn,6.08
S002474343,0,WA Shorts,1.5
S002474345,0,WT T-Shirt L/S,2.4
S002474390,0,WA Long Sleeve,2.1
S002474393,0,WT LW Sweatshirt,2.4
S002474394,0,WT LW Sweatshirt,3
S002474430,0,WB Denim,3.9
S002474506,0,Purse Small / Turq,6.3
S002474532,0,MT T-Shirt,1.8
S002474548,0,MT L Sleeve,3
S002474588,0,MA Tank,4.9
S002474629,0,1 Pair of Socks,1.3
S002474645,0,WT Long Sleeve,2.4
S002474658,0,WT S Sleeve,1.8
S002474661,0,WT T-Shirt,1.8
S002474667,0,WT LW Sweatshirt,3
S002474676,0,WB Shorts,2.4
S002474685,0,WA Pants,5.85
S002474707,0,WT LW Sweatshirt,3
S002474736,0,WT T-Shirt L/S,1.33
S002474738,0,M Athletic Shoe/asis,19
S002474742,0,WB Shorts,2.4
S002474750,0,M Athletic Shoe / white,19
S002474773,0,MT L Sleeve,1.8
S002474843,0,W Casual Shoe Syn,6.84
S002474907,0,Sports Bra,3
S002474914,0,WD Dress Short,2.45
S002474992,0,WA Tank,4.2
S002475116,0,MB Denim,5.85
S002475123,0,WD Dress Long,2.4
S002475206,0,WT Tank,1.3
S002475219,0,hair clip,1.3
S002475220,0,Claw Clip,0.6
S002475221,0,Claw Clip,0.6
S002475232,0,WD Dress Long,4.67
S002475237,0,WD Dress Short,3
S002475308,0,WA Short Sleeve,4.8
S002475456,0,WA Pants,8.74
S002475457,0,Sports Bra,6.5
S002475475,0,Sports Bra,3.3
S002475539,0,Bralette/S,2.1
S002475552,0,WD Dress Short,6.3
S002475553,0,WD Dress Short,6.8
S002475561,0,WD Dress Short,2.45
S002475564,0,MB Pants,3.3
S002475600,0,WB Shorts,3
S002475623,0,WD Dress Long,4.55
S002475630,0,M Athletic Shoe,13.3
S002475643,0,WB Denim,3.9
S002475690,0,MA Pants,3.6
S002475705,0,MT T-Shirt,1.8
S002475725,0,MB Pants,3.9
S002475891,0,WD Dress Short,4.62
S002475946,0,WA Short Sleeve,5.85
S002476012,0,MT T-Shirt,2.92
S002476014,0,WT S Sleeve,1.8
S002476015,0,MB Pants,5.61
S002476048,0,MA Short Sleeve,3
S002476080,0,WB Shorts,2.4
S002476112,0,Jewelry/anchor set,0.8
S002476150,0,Slippers Christmas,4.2
S002476167,0,Jewelry/green,0.6
S002476168,0,Jewelry/flower,0.6
S002476169,0,Jewelry/flower (stud),0.6
S002476170,0,Jewelry/ (stud,0.4
S002476171,0,Jewelry/ (stud,0.4
S002476172,0,Jewelry/ (stud,0.4
S002476173,0,Jewelry/ (stud,0.4
S002476174,0,Jewelry/ (stud,0.4
S002476175,0,Jewelry/ (stud,0.4
S002476176,0,Jewelry/ (stud,0.4
S002476177,0,Jewelry/ (stud,0.4
S002476178,0,Jewelry/ (stud,0.4
S002476207,0,Jewelry/earings,0.6
S002476212,0,Sports Bra,4.2
S002476223,0,MB Pants,4.88
S002476320,0,WB S/S BodySuit,2.7
S002476407,0,MT T-Shirt,1.5
S002476424,0,WA Pants,3.6
S002476521,0,M Athletic Shoe/926955 106,17.1
S002476542,0,W Athletic Shoe,7.6
S002476546,0,MT T-Shirt,1.8
S002476588,0,MB Denim,8.4
S002476601,0,MT T-Shirt,2.92
S002476616,0,Purse Large/ASIS,14
S002476631,0,WD Dress Short,3.96
S002476634,0,WB Denim,3.9
S002476636,0,WD Dress Short,4.62
S002476674,0,WT T-Shirt,2.7
S002476693,0,MT T-Shirt,1.8
S002476694,0,Purse Small,2.1
S002476721,0,MT T-Shirt,1.8
S002476771,0,Bralette/revibe,2.1
S002476858,0,W Dress Shoe Syn,2.67
S002476871,0,WD Jumpsuit/sooslick,4.55
S002476935,0,W Sandals Leather,6.08
S002476966,0,WB Denim,6.5
S002477021,0,W Swimwear/green top,1.5
S002477051,0,MT LW Sweatshirt,3.9
S002477124,0,WT T-Shirt,2.7
S002477141,0,WT T-Shirt L/S,1.8
S002477189,0,WB Skirt Short,2.6
S002477208,0,WA Pants,5.2
S002477219,0,WA Shorts,6.5
S002477240,0,Phone Case,1.3
S002477297,0,WT Long Sleeve,1.5
S002477321,0,WA Pants,12
S002477325,0,WB Denim,4.8
S002477330,0,MA Short Sleeve,10
S002477334,0,MA Shorts,9.6
S002477337,0,MA Short Sleeve,10
S002477338,0,MA Short Sleeve,10
S002477348,0,MA Short Sleeve,10
S002477388,0,WD Romper,3
S002477400,0,WD Dress Short,5.6
S002477420,0,WA Tank,3.3
S002477428,0,MB Pants,3.9
S002477483,0,MO Heavy,8.75
S002477490,0,WA Pants,7
S002477572,0,WB S/S BodySuit,2.4
S002477606,0,WB Skirt Short,1.65
S002477645,0,Sports Bra,1.8
S002477685,0,WA Shorts,3
S002477690,0,WA Tank,3.6
S002477714,0,WA Shorts,2.1
S002477798,0,W Casual Shoe Syn,1.8
S002477806,0,WD Dress Short,4.2
S002477820,0,WT Long Sleeve,2.4
S002477870,0,WB Skirt Short,1.65
S002477871,0,WB Shorts,1.8
S002477922,0,Sports Bra,1.8
S002477937,0,MT T-Shirt,2.1
S002477994,0,WA Shorts,3
S002477996,0,WT T-Shirt,1.8
S002477998,0,WA Tank/green,1.6
S002478024,0,MT T-Shirt / Salty crew,1.07
S002478186,0,WB Shorts,1.8
S002478272,0,MA Shorts,2.4
S002478285,0,MA Long Sleeve,6.5
S002478291,0,MT T-Shirt,1.8
S002478332,0,WA Tank,2.4
S002478335,0,WA Shorts,2.1
S002478338,0,WB Denim,4.5
S002478435,0,WT T-Shirt,1.8
S002478438,0,MO Light,4.8
S002478454,0,WD Romper,3
S002478480,0,WA Shorts,3.6
S002478484,0,WB Skirt Short,2.6
S002478485,0,WB Skirt Short,2.6
S002478494,0,WT Long Sleeve,3
S002478587,0,WB S/S BodySuit,4.22
S002478592,0,WA Shorts,2.1
S002478627,0,WA Shorts,3
S002478694,0,WB Denim,6.5
S002478701,0,WA Shorts,3.6
S002478740,0,WD Dress Long,5.6
S002478743,0,WT LW Sweatshirt,3
S002478781,0,WD Dress Short/Justidy,3.96
S002478877,0,WA Shorts / 2pc blue cheetah,2.7
S002478878,0,Sports Bra / 2pc blue cheetah,2.1
S002478881,0,WB Denim,4.8
S002478882,0,WB Denim,7.26
S002478904,0,WB F/W BodySuit,5.85
S002478919,0,WA Tank / black,1.6
S002478964,0,WB S/S BodySuit,4.22
S002478986,0,WB S/S BodySuit,2.7
S002479022,0,MT T-Shirt,1.8
S002479025,0,Sports Bra,4.5
S002479028,0,WA Shorts,4.8
S002479050,0,Sports Bra,7.6
S002479052,0,WB Shorts,2.4
S002479105,0,W Sandals Leather,5.25
S002479178,0,WB S/S BodySuit,2.1
S002479191,0,WT S Sleeve,2.1
S002479201,0,WB Skirt Long,3
S002479282,0,MB Shorts,2.4
S002479305,0,WD Dress Long,4.67
S002479357,0,WB Shorts,3
S002479381,0,WA Tank,1.6
S002479400,0,WA Tank,1.6
S002479425,0,Swim Trunks,2.4
S002479427,0,MT T-Shirt,1.07
S002479447,0,WA Long Sleeve,6.5
S002479504,0,WA Tank,1.6
S002479506,0,Sports Bra,3
S002479606,0,WA Tank,9.5
S002479681,0,Purse Small,6.3
S002479703,0,WT S Sleeve,1.8
S002479719,0,W Boots Syn,4.9
S002479733,0,WB Shorts,1.8
S002479753,0,MB Pants/hartschaffner,4.5
S002479763,0,WT S Sleeve,2.4
S002479775,0,MB Shorts,3.9
S002479793,0,WT T-Shirt,1.5
S002479824,0,Belt/white,1.8
S002479848,0,MT T-Shirt,2.6
S002479859,0,WA Tank,3
S002479867,0,WA Tank,3
S002479888,0,WA Tank,1.6
S002479908,0,WA Tank,6.08
S002479920,0,WA Tank/FLEO,1.6
S002479949,0,MT T-Shirt,1.8
S002479958,0,WA Pants,7
S002479962,0,WA Tank,3.6
S002479963,0,WA Tank,3.6
S002479967,0,WA Tank,3.6
S002479989,0,WA Tank,2.4
S002479991,0,WB Denim,3.9
S002480005,0,MO Light,3
S002480075,0,WT LW Sweatshirt,3
S002480095,0,MA Short Sleeve,4.2
S002480110,0,Hat,2.4
S002480124,0,MA Long Sleeve,2.1
S002480180,0,WA Tank,3
S002480184,0,WA Tank,3.6
S002480275,0,WA Long Sleeve,2.4
S002480320,0,WB Shorts,2.4
S002480355,0,MT T-Shirt,3.25
S002480362,0,MB Shorts,2.4
S002480381,0,Sports Bra,3
S002480410,0,WA Short Sleeve,1.8
S002480437,0,WB Denim,4.8
S002480449,0,WA Shorts,3.6
S002480466,0,MT T-Shirt,1.8
S002480474,0,Claw Clip,1.3
S002480475,0,Claw Clip,1.3
S002480476,0,Claw Clip,1.3
S002480480,0,MT T-Shirt,1.8
S002480492,0,WA Long Sleeve,2.4
S002480542,0,WA Short Sleeve,1.8
S002480567,0,WA Pants/asis,1.8
S002480602,0,WA Tank,1.6
S002480639,0,WT S Sleeve,1.8
S002480706,0,W Athletic Shoe/gw5609,9.5
S002480745,0,WB S/S BodySuit,2.4
S002480770,0,Jewelry / Ring,0.4
S002480771,0,Jewelry / Rings 2inbox,1.5
S002480773,0,Jewelry / 'P' Necklace,0.6
S002480796,0,WB Shorts,4.22
S002480815,0,WA Tank,1.6
S002480827,0,WA Pants,14
S002480893,0,Sports Bra,3.6
S002480946,0,WB Denim,6
S002480990,0,WA Shorts,3
S002481025,0,WD Dress Long,2.4
S002481026,0,WD Dress Long,4.55
S002481097,0,Sports Bra,3.6
S002481139,0,WD Dress Short,3.96
S002481243,0,WA Short Sleeve,2.7
S002481323,0,WO Light,3.3
S002481399,0,WA Tank,3.6
S002481563,0,WA Pants,5.85
S002481584,0,WA Tank,1.6
S002481645,0,WA Long Sleeve,2.1
S002481648,0,WB Shorts,2.4
S002481709,0,MT S Sleeve,3
S002481739,0,MT T-Shirt,1.8
S002481745,0,MA Short Sleeve,3.6
S002481869,0,WD Dress Long,3
S002481876,0,M Athletic Shoe (As is),11.4
S002481901,0,MT T-Shirt,1.8
S002481910,0,WT LW Sweatshirt,4.55
S002481938,0,MA Tank,4.9
S002481958,0,WB Denim,4.8
S002482004,0,MA Short Sleeve,3.6
S002482066,0,Sports Bra,2.4
S002482067,0,W Sandals Flips,2.97
S002482115,0,MT T-Shirt,1.33
S002482242,0,WA Shorts/green,2.7
S002482244,0,WA Shorts/blue,2.7
S002482247,0,WA Shorts,3
S002482276,0,WT S Sleeve,1.8
S002482298,0,WT LW Sweatshirt,2.4
S002482305,0,MA Shorts,1.8
S002482309,0,WA Shorts,2.1
S002482321,0,WA Tank,0.8
S002482335,0,Sports Bra,2.1
S002482347,0,MT T-Shirt,1.07
S002482363,0,WA Shorts,2.4
S002482364,0,WA Shorts,2.4
S002482378,0,WA Tank,2.4
S002482387,0,WA Short Sleeve,4.8
S002482403,0,WA Shorts,2.7
S002482417,0,WA Shorts,3
S002482432,0,WA Jacket,6.5
S002482443,0,WA Shorts,2.7
S002482444,0,WT LW Sweatshirt,5.2
S002482445,0,WA Shorts,3
S002482459,0,WB Skirt Short,1.65
S002482462,0,Purse Small,2.92
S002482465,0,WD Dress Long,3
S002482470,0,WA Shorts,2.1
S002482473,0,WA Long Sleeve,2.4
S002482477,0,WA Shorts,2.1
S002482486,0,WT LW Sweatshirt,2.4
S002482492,0,WA Shorts,3
S002482495,0,WA Shorts,2.4
S002482496,0,WA Shorts,3
S002482510,0,MT T-Shirt,1.8
S002482527,0,WT LW Sweatshirt,2.4
S002482532,0,WA Pants,2.4
S002482551,0,WB S/S BodySuit,3.57
S002482567,0,WO Light,8.74
S002482648,0,MA Shorts,12
S002482657,0,MA Short Sleeve,12
S002482663,0,WD Dress Long,3.9
S002482677,0,Sports Bra,2.4
S002482681,0,WA Shorts,2.7
S002482718,0,Sports Bra,4.2
S002482725,0,WA Pants,3
S002482748,0,MT T-Shirt,1.8
S002482803,0,WA Pants,14
S002482805,0,WD Dress Short,5.6
S002482807,0,W Casual Shoe Syn/green,5.25
S002482829,0,WA Tank/ododos,1.6
S002482831,0,WA Shorts,2.1
S002482838,0,WD Dress Long,2.7
S002482845,0,WT S Sleeve,1.8
S002482846,0,WD Dress Short,3.96
S002482848,0,WA Shorts,2.1
S002482882,0,MT T-Shirt/ mandalorian,2.4
S002482893,0,WA Tank,2.4
S002482898,0,WA Tank,2.4
S002482899,0,WA Shorts,3
S002482901,0,WA Shorts (Green),1.5
S002482934,0,Sports Bra/becca,2.4
S002482938,0,Sports Bra,1.8
S002482940,0,WA Shorts,2.1
S002482943,0,WA Tank,1.6
S002482952,0,Jewelry,0.6
S002482964,0,Bracelet/ flower,0.6
S002482965,0,neckalace/ cross,0.8
S002483008,0,MT T-Shirt,2.4
S002483009,0,MT T-Shirt,1.8
S002483011,0,MT T-Shirt,1.8
S002483072,0,WD Jumpsuit,4.55
S002483077,0,WA Shorts,3
S002483106,0,Sports Bra,4.2
S002483138,0,WA Tank,1.07
S002483179,0,MT T-Shirt,1.8
S002483204,0,WA Shorts,3
S002483246,0,WA Tank / 2 pc,2.1
S002483281,0,Backpack,7.2
S002483329,0,MT S Sleeve/manfinity,2.1
S002483330,0,MB Shorts,3.9
S002483353,0,Sports Bra,2.4
S002483355,0,Sports Bra,7.6
S002483372,0,WB Denim/billblass,4.8
S002483392,0,WA Shorts/(0) blue,8.8
S002483415,0,WA Tank,2.4
S002483478,0,WT L/S Bodysuit,4.55
S002483505,0,WD Dress Long,4.67
S002483518,0,WA Shorts,2.7
S002483521,0,WA Shorts,2.1
S002483530,0,WT T-Shirt,1.8
S002483540,0,WA Shorts,2.7
S002483544,0,WA Skirt,3.6
S002483556,0,WA Shorts,3
S002483557,0,WT T-Shirt,2.1
S002483560,0,WA Skirt,2.7
S002483592,0,WB Skirt Short,1.65
S002483639,0,WA Tank,1.33
S002483641,0,WA Tank,1.6
S002483799,0,MA Shorts/Peloton,3
S002483802,0,WD Dress Long,6.4
S002483844,0,WA Shorts,3.6
S002483849,0,WA Shorts,2.7
S002483884,0,Sports Bra,1.8
S002483893,0,WA Tank,1.33
S002483917,0,WA Shorts,2.7
S002483956,0,Watch/grey&silver,20
S002483966,0,MA Shorts,4.2
S002484005,0,WT T-Shirt,1.5
S002484170,0,WA Tank,2.1
S002484211,0,WA Tank,6.08
S002484231,0,MA Short Sleeve,2.1
S002484234,0,WT LW Sweatshirt/GREY,3
S002484243,0,WA Long Sleeve/GREEN,6.5
S002484259,0,WB Shorts/THE LAUNDRY ROOM,2.4
S002484309,0,WT LW Sweater/green,3.25
S002484328,0,WD Jumpsuit,4.55
S002484344,0,Sports Bra,4.2
S002484380,0,MT T-Shirt/EB,1.8
S002484435,0,MA Shorts,5.85
S002484471,0,WA Shorts,2.7
S002484478,0,WA Jacket,5.85
S002484502,0,W Sandals Flips,2.31
S002484503,0,W Sandals Flips,1.5
S002484504,0,Purse Small/bluebag,2.1
S002484518,0,WT Tank,1.3
S002484538,0,WB S/S BodySuit,3.57
S002484635,0,WB Skirt Short,3
S002484643,0,Sports Bra/incanto,2.4
S002484663,0,WA Pants,3
S002484669,0,WD Jumpsuit,6.3
S002484672,0,WD Dress Long,4.67
S002484677,0,WD Dress Short,2.45
S002484706,0,WA Shorts / 2pc BAG,1.6
S002484707,0,WA Jacket / 2pc BAG,3.6
S002484711,0,Purse Small,2.4
S002484713,0,WA Short Sleeve,6.84
S002484718,0,WT Tank,2.4
S002484719,0,WB S/S BodySuit,3.57
S002484731,0,Sports Bra/ black,2.4
S002484744,0,WT LW Sweatshirt,3
S002484754,0,MT S Sleeve,3.25
S002484756,0,MT T-Shirt,2.6
S002484803,0,WA Shorts/black,2.7
S002484823,0,W Sandals Syn/CharlesAlbert,2.64
S002484865,0,Sports Bra,1.33
S002484920,0,MA Long Sleeve,3.3
S002484953,0,MA Jacket,8.36
S002484964,0,MO Light,6
S002484972,0,WA Shorts,2.1
S002484995,0,WA Sweatpants,6.08
S002485004,0,WD Dress Short,4.62
S002485026,0,Jewelry/777/silver,1.5
S002485028,0,Jewelry/silver triangles,0.8
S002485040,0,WT LW Sweatshirt/grey,2.4
S002485044,0,WA Pants,4.2
S002485063,0,WB Denim,4.8
S002485096,0,MT S Sleeve,2.1
S002485125,0,WA Tank,6.3
S002485126,0,WA Tank,2.4
S002485128,0,MA Pants,4.2
S002485160,0,Sports Bra,4.5
S002485171,0,WA Shorts,2.1
S002485195,0,MT T-Shirt/strangerthings,1.07
S002485233,0,WO Light,7.22
S002485307,0,WA Shorts,2.97
S002485321,0,WA Tank / Pro Fit,0.8
S002485324,0,WA Tank,1.33
S002485377,0,Baseball Hat / Las Vegas,1.33
S002485435,0,WT Long Sleeve,3.9
S002485494,0,Baseball Hat / lake girl,1.8
S002485500,0,WA Tank,1.6
S002485553,0,WT Tank,1.5
S002485558,0,MT T-Shirt/ghost face,1.8
S002485569,0,WA Shorts,2.7
S002485570,0,MT T-Shirt,1.8
S002485597,0,Baseball Hat,3.25
S002485598,0,MT T-Shirt/emi,1.8
S002485606,0,MT T-Shirt,1.8
S002485647,0,WA Long Sleeve,6.5
S002485678,0,MT T-Shirt,1.8
S002485696,0,WA Tank,3.6
S002485700,0,WB Denim,6.6
S002485709,0,WA Tank,2.4
S002485712,0,WA Tank,1.6
S002485725,0,Sports Bra,2.1
S002485729,0,WA Tank,2.4
S002485739,0,Sports Bra/bo+tee,2.1
S002485796,0,WT LW Sweatshirt,2.4
S002485799,0,WD Dress Long,4.55
S002485800,0,WT S Sleeve,2.1
Total,0,,398766.11
